,Date,month,year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),datetime
1440,16,6,2015,0.030542,0.035365,0.037135,0.037243,0.061448,0.063606,0.081069,0.094393,2.872613,0.924981,1.01565,1.330702,0.943895,1.565833,45,45,45,0,0,45,0,0,0,0,0,0,0,0,45,0,0,45,0,0,44,44,45,0,0,0,0,0,0,0,45,45,45,45,44,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-16
1441,17,6,2015,0.03056,0.034249,0.036175,0.036776,0.058374,0.061177,0.077386,0.089728,2.168562,0.885993,1.053603,1.255439,0.884268,1.520351,51,51,51,0,0,51,0,0,0,0,0,0,0,0,50,0,0,51,0,0,50,51,51,0,0,0,0,0,0,0,51,50,51,51,51,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-17
1442,18,6,2015,0.033653,0.037992,0.039766,0.040446,0.060657,0.061937,0.075623,0.084809,2.45967,0.782783,0.841342,1.102657,0.814564,1.283967,35,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,35,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-18
1443,19,6,2015,0.029269,0.033177,0.035484,0.036247,0.056779,0.058347,0.072579,0.083058,2.341496,0.875461,0.918062,1.197708,0.909288,1.398145,44,43,44,0,0,43,0,0,0,0,0,0,0,0,43,0,0,43,0,0,44,43,43,0,0,0,0,0,0,0,43,43,43,43,44,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-19
1444,20,6,2015,0.036566,0.03793,0.040999,0.036982,0.06149,0.059585,0.073321,0.085994,2.557679,0.719789,0.653645,1.213928,0.76869,1.521353,9,9,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,9,9,10,0,0,0,0,0,0,0,10,10,10,10,9,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-20
1445,21,6,2015,0.032884,0.03626,0.037655,0.038434,0.056535,0.05731,0.069506,0.077687,2.696499,0.716351,0.765857,0.995374,0.752608,1.196517,22,22,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,22,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-21
1446,22,6,2015,0.026997,0.029923,0.031516,0.032131,0.050228,0.050555,0.062804,0.069788,2.910781,0.815,0.829093,1.144128,0.865484,1.284825,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-22
1447,24,6,2015,0.023191,0.023993,0.029725,0.027898,0.051632,0.052023,0.065059,0.081218,3.630417,1.044259,0.870357,1.579578,1.084062,1.746124,6,6,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0,6,7,7,0,0,0,0,0,0,0,7,7,7,7,7,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-24
1448,26,6,2015,0.016431,0.021249,0.023602,0.027401,0.044998,0.047504,0.059779,0.063187,3.327156,1.125892,1.049281,1.353575,1.185706,1.147161,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-26
1449,27,6,2015,0.018617,0.018806,0.020226,0.020396,0.038275,0.0362,0.055088,0.063744,3.036403,1.047318,1.360693,1.472398,1.18155,2.25725,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-27
1450,28,6,2015,0.014979,0.019465,0.021154,0.023565,0.037862,0.039116,0.049501,0.051298,2.961299,1.0055,0.991847,1.252601,1.068336,1.093516,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-28
1451,29,6,2015,0.038279,0.040752,0.041592,0.042432,0.056449,0.056063,0.06532,0.067415,3.085465,0.523079,0.531255,0.71502,0.572635,0.715955,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-29
1452,4,7,2015,0.031376,0.037778,0.039514,0.040422,0.059369,0.059164,0.070203,0.07622,3.633145,0.702812,0.632067,0.963659,0.75793,0.999069,20,20,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-04
1453,6,7,2015,0.035496,0.044591,0.047474,0.050348,0.076139,0.079014,0.095606,0.107681,2.981152,0.850807,0.856486,1.113134,0.880281,1.215615,29,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-06
1455,8,7,2015,0.026003,0.033715,0.0371,0.041975,0.068914,0.072711,0.088244,0.098887,3.59724,1.086866,0.911756,1.347269,1.135611,1.214599,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-08
1456,9,7,2015,0.021257,0.028244,0.031053,0.033882,0.058329,0.061258,0.077145,0.088,2.783264,1.142287,1.057023,1.492854,1.188093,1.46077,45,45,45,0,0,45,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45,45,45,0,0,0,0,0,0,0,45,45,45,45,45,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-09
1457,10,7,2015,0.024557,0.032042,0.035477,0.037617,0.065394,0.067075,0.084188,0.097157,2.521284,1.075765,0.943282,1.444321,1.133433,1.467414,28,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-10
1458,11,7,2015,0.024671,0.031686,0.034261,0.036236,0.060001,0.062414,0.078234,0.089753,2.29522,1.007632,0.989929,1.346542,1.044214,1.428156,55,55,55,0,0,55,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55,55,55,0,0,0,0,0,0,0,55,55,55,55,55,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-11
1459,12,7,2015,0.030282,0.038723,0.040923,0.041908,0.070518,0.071737,0.090126,0.105448,3.054876,0.954938,0.906993,1.338145,1.004398,1.522563,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-12
1460,13,7,2015,0.049316,0.06819,0.076479,0.090475,0.130167,0.138407,0.1587,0.171087,2.715813,0.926499,0.731997,1.041571,0.972585,0.859247,23,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-13
1461,14,7,2015,0.054717,0.077355,0.08737,0.106426,0.153312,0.164767,0.18917,0.203104,2.230533,0.972969,0.770937,1.057662,1.019804,0.87094,39,38,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,38,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-14
1462,16,7,2015,0.045396,0.05243,0.054201,0.052612,0.069131,0.06718,0.077393,0.084219,2.154949,0.41123,0.41625,0.634278,0.459146,0.909143,24,24,24,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,23,23,24,0,0,0,0,0,0,0,24,24,24,24,23,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-16
1463,18,7,2015,0.056837,0.06493,0.065948,0.063644,0.078513,0.075726,0.084701,0.09005,2.187367,0.296656,0.302787,0.484356,0.345069,0.73003,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,16,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-18
1464,19,7,2015,0.049806,0.05514,0.055172,0.052227,0.06733,0.063103,0.06943,0.073713,2.749645,0.307508,0.079864,0.532817,0.383411,0.625632,29,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,27,27,29,0,0,0,0,0,0,0,29,29,29,29,27,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-19
1465,20,7,2015,0.033591,0.039149,0.040109,0.040384,0.054522,0.054306,0.063318,0.067353,2.592145,0.564381,0.578816,0.791908,0.606947,0.865933,31,31,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,31,31,0,0,0,0,0,0,0,31,31,31,31,31,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-20
1466,21,7,2015,0.035606,0.041645,0.043408,0.042281,0.06205,0.060556,0.072474,0.080751,2.555152,0.617371,0.597388,0.922185,0.67404,1.132292,48,48,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48,48,48,0,0,0,0,0,0,0,48,48,48,48,48,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-21
1467,26,7,2015,0.0184,0.021202,0.022528,0.019985,0.036864,0.034059,0.044777,0.051727,2.487215,0.837949,0.741559,1.391437,0.941938,1.645723,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-26
1468,28,7,2015,0.01817,0.022435,0.023851,0.022197,0.03962,0.037824,0.049119,0.056683,2.610064,0.892851,0.835055,1.37317,0.977278,1.585469,35,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,35,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-28
1469,29,7,2015,0.028984,0.034072,0.035997,0.034295,0.054868,0.053933,0.067759,0.078317,2.290399,0.739689,0.792271,1.146172,0.789893,1.47187,25,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-29
1470,30,7,2015,0.038683,0.044004,0.045616,0.044345,0.06396,0.063508,0.077611,0.088399,2.005341,0.597757,0.729101,0.90468,0.632546,1.295944,22,22,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,22,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-07-30
1471,1,8,2015,0.02585,0.029766,0.03139,0.031064,0.048025,0.047701,0.059023,0.066515,1.8519,0.751935,0.777761,1.09506,0.801738,1.319145,53,52,53,0,0,53,0,0,0,0,0,0,0,0,53,0,0,53,0,0,53,52,53,0,0,0,0,0,0,0,53,53,53,53,53,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-01
1472,2,8,2015,0.033283,0.037343,0.03869,0.037338,0.053451,0.051833,0.062424,0.069753,2.003715,0.554221,0.59325,0.850256,0.610767,1.163781,47,47,47,0,0,47,0,0,0,0,0,0,0,0,47,0,0,47,0,0,47,47,47,0,0,0,0,0,0,0,47,47,47,47,47,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-02
1473,3,8,2015,0.025761,0.02979,0.031264,0.031424,0.046851,0.046066,0.055555,0.06137,2.117638,0.699758,0.624419,0.991517,0.764505,1.138295,39,39,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,38,38,39,0,0,0,0,0,0,0,39,39,39,39,38,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-03
1474,4,8,2015,0.028211,0.031809,0.033437,0.033077,0.049184,0.047987,0.058534,0.065429,1.808071,0.699513,0.690677,1.025179,0.765169,1.273181,52,52,52,0,0,52,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51,50,52,0,0,0,0,0,0,0,52,51,51,52,51,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-04
1475,5,8,2015,0.027804,0.032908,0.035731,0.037087,0.057669,0.058024,0.071277,0.080285,1.7825,0.830391,0.788538,1.117129,0.887873,1.259874,46,46,46,0,0,46,0,0,0,0,0,0,0,0,46,0,0,46,0,0,46,46,46,0,0,0,0,0,0,0,46,46,46,46,46,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-05
1476,6,8,2015,0.034013,0.057235,0.069627,0.093028,0.140478,0.153342,0.177329,0.189464,2.248037,1.201688,0.855027,1.20325,1.27638,0.837322,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-06
1477,7,8,2015,0.036794,0.04854,0.054065,0.060445,0.089785,0.092044,0.107756,0.118629,2.160368,0.872394,0.678821,1.060145,0.939097,1.027872,44,43,44,0,0,44,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44,44,44,0,0,0,0,0,0,0,44,44,44,44,44,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-07
1478,8,8,2015,0.021927,0.038249,0.04624,0.062323,0.094709,0.105155,0.125341,0.132726,1.718958,1.239716,1.027479,1.251384,1.299392,0.929943,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-08
1479,9,8,2015,0.040893,0.066482,0.081223,0.105193,0.165875,0.178409,0.206859,0.232366,1.994332,1.216646,0.826841,1.284081,1.297044,1.04008,20,20,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,19,20,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-09
1480,10,8,2015,0.014556,0.018095,0.019879,0.019679,0.035375,0.034271,0.043462,0.04883,2.788172,0.983662,0.775502,1.41739,1.079298,1.398204,7,7,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,7,7,0,0,0,0,0,0,0,7,7,7,7,7,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-10
1481,11,8,2015,0.01704,0.023154,0.024933,0.02681,0.041818,0.043495,0.054672,0.059305,2.192353,0.916891,0.991018,1.194676,0.954288,1.237691,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-11
1482,12,8,2015,0.034686,0.04014,0.041015,0.039621,0.054041,0.052858,0.059132,0.062479,1.641377,0.464012,0.344582,0.653896,0.515696,0.668622,19,19,19,0,0,18,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,19,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-12
1483,13,8,2015,0.023282,0.028692,0.029999,0.029209,0.04326,0.042515,0.052196,0.056899,1.588159,0.635488,0.711251,0.9454,0.685529,1.134115,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-13
1484,14,8,2015,0.021612,0.028473,0.030276,0.032313,0.050489,0.051264,0.062865,0.068103,2.490745,0.881502,0.809856,1.151347,0.943331,1.137436,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-14
1485,15,8,2015,0.033956,0.044545,0.047655,0.052555,0.070228,0.073067,0.084868,0.087252,2.653392,0.67904,0.699227,0.803934,0.70969,0.710265,5,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-15
1486,16,8,2015,0.03361,0.040215,0.042446,0.043291,0.061166,0.061414,0.073419,0.08066,2.133068,0.626355,0.6936,0.870716,0.633526,1.06906,18,19,19,0,0,19,0,0,0,0,0,0,0,0,18,0,0,19,0,0,19,19,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-16
1487,17,8,2015,0.025484,0.041445,0.0497,0.06504,0.100275,0.109021,0.128629,0.137925,2.233843,1.203928,0.915226,1.246858,1.275489,0.932101,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,19,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-17
1488,18,8,2015,0.034918,0.043771,0.047764,0.0506,0.074138,0.075225,0.089973,0.099208,1.698748,0.771275,0.735513,0.991189,0.821804,1.087533,44,44,44,0,0,44,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44,44,44,0,0,0,0,0,0,0,44,44,44,44,44,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-18
1489,19,8,2015,0.017202,0.021426,0.023067,0.022725,0.03891,0.03767,0.046983,0.054269,2.491195,0.868961,0.662176,1.254654,0.956952,1.184337,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,10,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-19
1490,20,8,2015,0.050669,0.053304,0.054063,0.051358,0.065665,0.063545,0.074292,0.080627,2.022589,0.381603,0.518401,0.615591,0.423802,0.973845,40,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-20
1491,21,8,2015,0.036498,0.042784,0.045288,0.047794,0.068364,0.070317,0.084932,0.093742,2.413552,0.735375,0.780331,0.974967,0.773927,1.185282,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,8,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-21
1492,22,8,2015,0.033311,0.039947,0.0433,0.045234,0.071551,0.074269,0.093754,0.108349,2.404492,0.906208,1.007368,1.224097,0.934437,1.485615,42,41,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42,42,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-22
1493,23,8,2015,0.045121,0.056172,0.061703,0.070666,0.111107,0.121934,0.152132,0.175227,2.770096,1.072739,1.156806,1.314305,1.078835,1.428551,37,37,37,0,0,37,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,37,37,0,0,0,0,0,0,0,37,37,37,37,37,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-23
1494,24,8,2015,0.04643,0.060574,0.067699,0.081458,0.128765,0.144654,0.178964,0.204698,2.493288,1.167741,1.208115,1.368436,1.170194,1.369264,65,65,65,0,0,65,0,0,0,0,0,0,0,0,65,0,0,65,0,0,65,65,65,0,0,0,0,0,0,0,65,65,65,65,65,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-24
1495,25,8,2015,0.03966,0.052345,0.058485,0.069483,0.111006,0.123114,0.152653,0.175069,2.59167,1.161299,1.171843,1.374249,1.173257,1.384087,67,67,67,0,0,67,0,0,0,0,0,0,0,0,67,0,0,67,0,0,67,67,67,0,0,0,0,0,0,0,67,67,67,67,67,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-25
1496,26,8,2015,0.058576,0.091831,0.108142,0.140297,0.213799,0.238655,0.28138,0.309728,3.179186,1.204321,1.014216,1.276478,1.241865,1.045771,45,45,45,0,0,45,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45,45,45,0,0,0,0,0,0,0,45,45,45,45,45,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-26
1497,27,8,2015,0.060325,0.090883,0.103301,0.125995,0.180605,0.196639,0.227427,0.24733,2.677419,0.990496,0.859342,1.075354,1.022191,0.920905,58,58,58,0,0,58,0,0,0,0,0,0,0,0,58,0,0,58,0,0,58,58,58,0,0,0,0,0,0,0,58,58,58,58,58,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-27
1498,28,8,2015,0.042342,0.066565,0.074399,0.087551,0.130086,0.140386,0.166103,0.184346,2.465191,0.993048,0.899702,1.141174,1.023264,1.071098,53,53,53,0,0,53,0,0,0,0,0,0,0,0,53,0,0,53,0,0,53,53,53,0,0,0,0,0,0,0,53,53,53,53,53,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-28
1499,29,8,2015,0.033839,0.0581,0.066326,0.079017,0.118935,0.127255,0.15053,0.166098,1.886566,1.031694,0.880142,1.161695,1.078045,1.045431,48,48,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48,48,48,0,0,0,0,0,0,0,48,48,48,48,48,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-29
1500,31,8,2015,0.064102,0.067074,0.069909,0.06939,0.097113,0.097243,0.115509,0.131096,2.142125,0.623286,0.678372,0.913604,0.656448,1.227073,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-08-31
1501,1,9,2015,0.028751,0.034328,0.037994,0.036673,0.058491,0.058563,0.073964,0.084026,2.072104,0.804113,0.817393,1.165652,0.847934,1.303237,16,17,17,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,17,17,16,0,0,0,0,0,0,0,16,16,16,16,17,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-01
1502,2,9,2015,0.032293,0.03938,0.042296,0.04424,0.067958,0.071012,0.089091,0.102213,1.923623,0.867951,1.006292,1.169727,0.885927,1.435885,63,63,63,0,0,63,0,0,0,0,0,0,0,0,63,0,0,63,0,0,63,62,63,0,0,0,0,0,0,0,63,63,63,63,63,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-02
1503,3,9,2015,0.031553,0.041031,0.044364,0.047022,0.07437,0.078183,0.099464,0.115352,2.382582,0.947317,1.089059,1.25257,0.967735,1.533636,40,39,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-03
1504,6,9,2015,0.032098,0.045519,0.050736,0.059598,0.094403,0.103835,0.128933,0.148122,1.831013,1.125867,1.149012,1.338154,1.141381,1.395151,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-06
1505,8,9,2015,0.041905,0.065494,0.076809,0.097019,0.149468,0.163134,0.194526,0.215129,1.873654,1.15051,0.962866,1.246742,1.203024,1.101122,45,45,45,0,0,45,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45,45,45,0,0,0,0,0,0,0,45,45,45,45,45,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-08
1506,9,9,2015,0.052759,0.089501,0.108451,0.146222,0.222212,0.246663,0.286682,0.310789,2.419449,1.244197,0.935027,1.25264,1.304878,0.91316,66,66,66,0,0,66,0,0,0,0,0,0,0,0,66,0,0,66,0,0,66,66,66,0,0,0,0,0,0,0,66,66,66,66,66,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-09
1507,10,9,2015,0.055115,0.09693,0.119031,0.163072,0.247245,0.274751,0.31695,0.342127,2.238984,1.257718,0.910218,1.247913,1.323157,0.870813,48,48,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48,48,48,0,0,0,0,0,0,0,48,48,48,48,48,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-10
1509,12,9,2015,0.046403,0.06578,0.074831,0.090912,0.136949,0.150223,0.179714,0.198384,2.010161,1.076172,0.991093,1.204554,1.105194,1.092318,62,62,62,0,0,62,0,0,0,0,0,0,0,0,62,0,0,62,0,0,62,62,62,0,0,0,0,0,0,0,62,62,62,62,62,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-12
1510,13,9,2015,0.043517,0.056072,0.061246,0.068024,0.100677,0.107606,0.130807,0.145219,2.024062,0.89755,0.973552,1.1121,0.912136,1.183776,44,44,44,0,0,44,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44,44,44,0,0,0,0,0,0,0,44,44,44,44,44,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-13
1511,14,9,2015,0.034285,0.04561,0.050065,0.055912,0.083757,0.089349,0.108629,0.1197,2.012569,0.939784,0.975861,1.153138,0.961477,1.165176,40,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-09-14
