,Date,month,year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),datetime
1329,24,2,2017,0.031911,0.034581,0.034439,0.033142,0.057082,0.054169,0.075679,0.089573,3.149752,0.887483,1.129724,1.307904,0.988932,2.130766,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,26,26,27,0,0,0,0,0,0,0,27,27,27,27,26,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-24
1330,25,2,2017,0.030865,0.033499,0.033808,0.033007,0.052837,0.050874,0.069752,0.080999,2.143244,0.765294,1.05682,1.121947,0.859589,1.885418,57,58,57,0,0,58,0,0,0,0,0,0,0,0,58,0,0,58,0,0,57,58,58,0,0,0,0,0,0,0,58,58,58,58,58,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-25
1331,26,2,2017,0.054667,0.055736,0.055439,0.055731,0.078372,0.079254,0.099794,0.111752,2.198829,0.721929,0.913597,0.991046,0.754522,1.348537,23,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-26
1342,4,6,2019,0.060879,0.072074,0.072643,0.073171,0.083059,0.081586,0.091404,0.094307,0.88622,0.214791,0.361085,0.287873,0.252054,0.587448,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2019-06-04
1343,5,6,2019,0.040988,0.064824,0.06718,0.066811,0.083787,0.080218,0.093739,0.097629,0.973481,0.343679,0.42779,0.489354,0.414515,0.796052,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2019-06-05
1345,8,9,2019,0.303897,0.451666,0.538905,0.760824,1.199555,1.417251,1.692212,1.877805,2.960104,1.436076,1.252024,1.463839,1.452786,1.114192,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2019-09-08
1346,9,9,2019,0.150591,0.225673,0.263142,0.348408,0.537147,0.625287,0.760334,0.852013,2.153165,1.303127,1.254722,1.377065,1.309691,1.212653,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2019-09-09
1347,10,9,2019,0.226037,0.51084,0.684833,1.089044,1.85383,2.207445,2.635533,2.884507,3.062676,1.73145,1.277455,1.668393,1.798982,1.06086,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2019-09-10
1348,15,9,2019,0.1145,0.24203,0.316925,0.50025,0.848596,1.022044,1.292836,1.441498,2.910902,1.729781,1.401477,1.683039,1.781163,1.192705,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,2,3,0,0,0,0,0,0,0,3,3,3,3,2,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2019-09-15
1351,22,11,2020,0.01651,0.024859,0.027736,0.031459,0.043892,0.048126,0.06338,0.070599,1.130022,0.850617,1.345632,1.011367,0.842169,1.530927,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-11-22
1352,23,11,2020,0.024927,0.040098,0.047721,0.062209,0.101539,0.121624,0.162484,0.189014,1.669907,1.386343,1.675499,1.553074,1.360536,1.707142,53,53,53,0,0,53,0,0,0,0,0,0,0,0,53,0,0,53,0,0,53,53,53,0,0,0,0,0,0,0,53,53,53,53,53,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-11-23
1353,24,11,2020,0.033711,0.051472,0.060574,0.078323,0.127536,0.153131,0.205856,0.24016,1.910387,1.389649,1.747199,1.568099,1.355582,1.792333,35,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,35,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-11-24
1354,27,11,2020,0.03016,0.060853,0.076991,0.112963,0.187411,0.22225,0.274838,0.308422,3.213882,1.579101,1.397474,1.598331,1.614369,1.307329,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-11-27
1355,1,12,2020,0.037575,0.055774,0.062828,0.075745,0.10972,0.122759,0.152058,0.169585,2.629245,1.018458,1.196805,1.145528,1.016182,1.307447,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,25,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-01
1356,2,12,2020,0.019297,0.034521,0.040873,0.052445,0.084356,0.096547,0.127887,0.146304,2.881762,1.307887,1.52076,1.450755,1.321883,1.657988,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-02
1357,3,12,2020,0.011991,0.022623,0.026302,0.031211,0.047824,0.052489,0.070283,0.078935,2.129354,1.070983,1.411746,1.24609,1.090989,1.632932,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-03
1358,4,12,2020,0.025375,0.036138,0.039536,0.043279,0.058654,0.063517,0.082785,0.092922,1.728362,0.739587,1.24172,0.913617,0.72526,1.479455,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42,42,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-04
1359,7,12,2020,0.010255,0.019272,0.022501,0.028591,0.04397,0.04903,0.063177,0.070142,1.555598,1.192249,1.321128,1.288784,1.226735,1.423502,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-07
1360,8,12,2020,0.008066,0.015595,0.018504,0.020277,0.029099,0.02959,0.040713,0.043923,1.464412,0.771872,1.275662,0.932621,0.836829,1.656279,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,41,41,42,0,0,0,0,0,0,0,42,42,42,42,41,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-08
1361,9,12,2020,0.014311,0.023737,0.027129,0.029838,0.040162,0.041198,0.055229,0.059968,1.46492,0.678214,1.15368,0.796712,0.724907,1.462544,50,50,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,50,0,0,0,0,0,0,0,50,50,50,50,50,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-09
1362,10,12,2020,0.014192,0.023787,0.027146,0.030761,0.043771,0.047344,0.063864,0.069934,1.215103,0.81578,1.358168,0.976428,0.833393,1.558434,72,72,72,0,0,72,0,0,0,0,0,0,0,0,72,0,0,72,0,0,72,72,72,0,0,0,0,0,0,0,72,72,72,72,72,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-10
1363,11,12,2020,0.025555,0.038044,0.043047,0.051746,0.079583,0.091849,0.124489,0.143427,2.015326,1.144606,1.636567,1.337539,1.120504,1.790887,50,50,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,50,0,0,0,0,0,0,0,50,50,50,50,50,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-11
1364,12,12,2020,0.032891,0.053455,0.064695,0.086771,0.143981,0.172071,0.229145,0.267769,2.922085,1.450362,1.707136,1.600622,1.436076,1.780399,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-12
1365,13,12,2020,0.01389,0.025552,0.030428,0.040556,0.069302,0.080021,0.104204,0.120011,3.173891,1.47283,1.489962,1.61866,1.499347,1.610729,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-13
1366,14,12,2020,0.027559,0.03909,0.043772,0.054466,0.083177,0.097375,0.124035,0.142267,2.019232,1.200687,1.457389,1.36311,1.169518,1.504934,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-14
1367,15,12,2020,0.019384,0.031015,0.035446,0.043375,0.067409,0.076898,0.101923,0.11621,2.253038,1.177339,1.486692,1.35451,1.173802,1.616721,62,62,62,0,0,62,0,0,0,0,0,0,0,0,62,0,0,62,0,0,62,61,62,0,0,0,0,0,0,0,62,62,62,62,62,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-15
1368,16,12,2020,0.037832,0.050998,0.055597,0.067239,0.096842,0.110886,0.134536,0.150459,2.525912,1.036857,1.197866,1.174219,1.011151,1.210255,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-16
1369,17,12,2020,0.017089,0.028773,0.032985,0.040442,0.061952,0.06917,0.09085,0.102029,2.239326,1.143478,1.393653,1.286692,1.158785,1.534171,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-17
1370,18,12,2020,0.017615,0.028966,0.033332,0.040183,0.061992,0.069732,0.092184,0.103554,2.444496,1.14034,1.442775,1.317658,1.143873,1.563115,58,58,58,0,0,58,0,0,0,0,0,0,0,0,58,0,0,58,0,0,58,58,58,0,0,0,0,0,0,0,58,58,58,58,58,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-18
1371,19,12,2020,0.021005,0.033187,0.037898,0.047404,0.07673,0.087999,0.113811,0.130042,3.465688,1.286568,1.437502,1.468616,1.28721,1.549374,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-19
1372,21,12,2020,0.021611,0.030638,0.033623,0.03533,0.044171,0.046227,0.058005,0.062438,1.089105,0.510545,1.044846,0.658215,0.509587,1.268331,72,72,72,0,0,72,0,0,0,0,0,0,0,0,72,0,0,72,0,0,72,72,72,0,0,0,0,0,0,0,72,72,72,72,72,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-21
1373,22,12,2020,0.016836,0.026456,0.03006,0.032864,0.043626,0.046695,0.060442,0.065655,1.009824,0.649534,1.15825,0.797363,0.650522,1.323236,71,71,71,0,0,71,0,0,0,0,0,0,0,0,71,0,0,71,0,0,71,71,71,0,0,0,0,0,0,0,71,71,71,71,71,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-22
1374,23,12,2020,0.017959,0.029083,0.033917,0.039764,0.057398,0.063827,0.083233,0.092605,1.395153,0.962939,1.329825,1.115056,0.957399,1.435697,72,71,72,0,0,72,0,0,0,0,0,0,0,0,72,0,0,72,0,0,72,72,72,0,0,0,0,0,0,0,72,72,72,72,72,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-23
1375,24,12,2020,0.028155,0.043509,0.05032,0.063692,0.099062,0.114925,0.149122,0.170483,2.412348,1.244605,1.48592,1.389673,1.23339,1.556617,63,63,63,0,0,63,0,0,0,0,0,0,0,0,63,0,0,63,0,0,63,63,63,0,0,0,0,0,0,0,63,63,63,63,63,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-24
1376,25,12,2020,0.032108,0.050463,0.059271,0.076194,0.121153,0.141414,0.184216,0.211728,2.863603,1.310825,1.529762,1.458292,1.301613,1.60453,24,24,24,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24,24,24,0,0,0,0,0,0,0,24,24,24,24,24,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-25
1377,27,12,2020,0.025271,0.043754,0.05075,0.061838,0.096261,0.108495,0.146758,0.168085,3.154739,1.148868,1.566911,1.331745,1.153136,1.790217,9,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-27
1378,28,12,2020,0.017171,0.029971,0.034749,0.043357,0.069338,0.078747,0.103722,0.118469,2.866085,1.254741,1.450333,1.421364,1.264455,1.592271,61,61,61,0,0,61,0,0,0,0,0,0,0,0,61,0,0,61,0,0,61,61,61,0,0,0,0,0,0,0,61,61,61,61,61,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-28
1379,29,12,2020,0.013208,0.024188,0.027472,0.033252,0.053506,0.060368,0.080972,0.090015,2.571346,1.222023,1.492872,1.425947,1.227737,1.641356,53,53,53,0,0,53,0,0,0,0,0,0,0,0,53,0,0,53,0,0,53,52,53,0,0,0,0,0,0,0,53,53,53,53,53,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-29
1380,30,12,2020,0.016253,0.028885,0.034255,0.042743,0.071395,0.082229,0.111456,0.127834,2.765154,1.346833,1.619369,1.546644,1.337299,1.694397,35,34,35,0,0,34,0,0,0,0,0,0,0,0,35,0,0,34,0,0,35,35,35,0,0,0,0,0,0,0,35,35,34,35,35,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-30
1381,31,12,2020,0.016069,0.02449,0.027911,0.030896,0.043489,0.047808,0.064409,0.072255,1.350763,0.812937,1.336441,1.002744,0.808634,1.55908,52,52,52,0,0,52,0,0,0,0,0,0,0,0,51,0,0,52,0,0,52,52,52,0,0,0,0,0,0,0,52,52,52,52,52,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2020-12-31
1382,1,1,2021,0.016457,0.025707,0.028241,0.029118,0.036898,0.037446,0.048538,0.051191,1.377718,0.4871,1.029248,0.64323,0.511883,1.276077,69,69,69,0,0,69,0,0,0,0,0,0,0,0,69,0,0,69,0,0,69,69,69,0,0,0,0,0,0,0,69,69,69,69,69,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-01
1383,2,1,2021,0.017052,0.02616,0.028788,0.030639,0.040571,0.041979,0.055846,0.06034,1.458396,0.61399,1.161267,0.770683,0.63573,1.429181,71,71,71,0,0,71,0,0,0,0,0,0,0,0,71,0,0,71,0,0,71,71,71,0,0,0,0,0,0,0,71,71,71,71,71,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-02
1384,3,1,2021,0.022098,0.033423,0.037517,0.043226,0.061768,0.06866,0.089237,0.10007,1.860456,0.925386,1.335123,1.095,0.91211,1.484666,66,66,66,0,0,66,0,0,0,0,0,0,0,0,66,0,0,66,0,0,66,66,66,0,0,0,0,0,0,0,66,66,66,66,66,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-03
1385,6,1,2021,0.02135,0.037364,0.044099,0.056773,0.095413,0.112436,0.156421,0.18298,2.967891,1.417437,1.792626,1.613468,1.404065,1.925646,22,22,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,22,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-06
1386,7,1,2021,0.019055,0.03211,0.037372,0.046947,0.07739,0.088958,0.121063,0.140089,2.864867,1.32575,1.631185,1.519409,1.326482,1.800267,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-07
1387,8,1,2021,0.01063,0.019052,0.021206,0.021858,0.029984,0.03093,0.04546,0.048881,1.224865,0.633197,1.491182,0.853705,0.652044,1.764365,72,72,72,0,0,72,0,0,0,0,0,0,0,0,72,0,0,72,0,0,72,72,72,0,0,0,0,0,0,0,72,72,72,72,72,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-08
1388,9,1,2021,0.015811,0.025758,0.02941,0.034234,0.051721,0.05774,0.077143,0.086084,1.874214,1.048553,1.444729,1.247812,1.040653,1.565857,31,31,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,31,31,0,0,0,0,0,0,0,31,31,31,31,31,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-09
1389,10,1,2021,0.010392,0.021204,0.025015,0.029685,0.049206,0.055965,0.079673,0.091213,2.740148,1.288329,1.760804,1.548817,1.297668,1.95392,46,47,47,0,0,47,0,0,0,0,0,0,0,0,46,0,0,47,0,0,46,47,47,0,0,0,0,0,0,0,47,46,47,47,47,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-10
1390,11,1,2021,0.022418,0.03422,0.038482,0.046997,0.075452,0.086058,0.113886,0.12958,3.251149,1.245218,1.484404,1.444775,1.241818,1.592409,29,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-11
1391,13,1,2021,0.058998,0.06799,0.069177,0.070697,0.0816,0.085125,0.097333,0.102908,2.130851,0.325232,0.647139,0.440279,0.304413,0.759596,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-13
1392,14,1,2021,0.034075,0.04382,0.046485,0.048204,0.05879,0.061436,0.075785,0.081644,1.613859,0.442668,0.908005,0.579832,0.433981,1.094878,69,69,69,0,0,69,0,0,0,0,0,0,0,0,69,0,0,69,0,0,69,69,69,0,0,0,0,0,0,0,69,69,69,69,69,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-14
1393,15,1,2021,0.009408,0.018236,0.020895,0.023034,0.03507,0.036025,0.049329,0.052638,2.605281,0.900548,1.187721,1.104969,0.962273,1.415893,33,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,33,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-15
1394,18,1,2021,0.012888,0.021601,0.024772,0.027274,0.038943,0.042534,0.057761,0.064469,1.246523,0.843297,1.412355,1.052552,0.832395,1.611628,49,49,49,0,0,49,0,0,0,0,0,0,0,0,49,0,0,49,0,0,49,49,49,0,0,0,0,0,0,0,49,49,49,49,49,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-18
1395,19,1,2021,0.015604,0.023973,0.027135,0.028659,0.038547,0.040574,0.054893,0.059922,1.249199,0.630962,1.286632,0.824012,0.635507,1.546244,57,57,57,0,0,57,0,0,0,0,0,0,0,0,57,0,0,57,0,0,57,57,57,0,0,0,0,0,0,0,57,57,57,57,57,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-19
1396,20,1,2021,0.02438,0.04437,0.053585,0.066973,0.103114,0.109623,0.139909,0.15359,3.086763,1.114932,1.120669,1.198664,1.192905,1.349198,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-20
1397,22,1,2021,0.013855,0.026256,0.03104,0.037893,0.062562,0.069077,0.095052,0.108109,3.39032,1.216466,1.453116,1.421779,1.256731,1.800761,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,18,18,19,0,0,0,0,0,0,0,19,19,19,19,18,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-22
1398,23,1,2021,0.011012,0.022867,0.027502,0.035245,0.058116,0.065086,0.086597,0.097264,2.834767,1.318667,1.415038,1.460434,1.363698,1.542524,53,53,53,0,0,53,0,0,0,0,0,0,0,0,53,0,0,53,0,0,53,53,53,0,0,0,0,0,0,0,53,53,53,53,53,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-23
1399,24,1,2021,0.017088,0.035841,0.044113,0.058416,0.100088,0.114236,0.157073,0.179519,3.779071,1.432142,1.669339,1.596109,1.469143,1.858099,7,7,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,7,7,0,0,0,0,0,0,0,7,7,7,7,7,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-24
1400,25,1,2021,0.008085,0.017233,0.019734,0.023902,0.040626,0.044542,0.063065,0.071438,2.923657,1.281097,1.587935,1.529218,1.321536,1.84655,52,52,51,0,0,52,0,0,0,0,0,0,0,0,51,0,0,51,0,0,52,52,51,0,0,0,0,0,0,0,51,51,51,51,52,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-25
1401,29,1,2021,0.016304,0.028786,0.034705,0.043161,0.070821,0.083969,0.122732,0.1422,3.361537,1.335858,2.313227,1.563415,1.094439,2.105186,1,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-29
1402,30,1,2021,0.009598,0.018475,0.020719,0.024879,0.040908,0.043539,0.055047,0.059659,3.005339,1.183297,1.086741,1.367204,1.248936,1.294858,22,22,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,21,21,22,0,0,0,0,0,0,0,22,22,22,22,21,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-01-30
1403,1,2,2021,0.018182,0.02916,0.033162,0.038985,0.064158,0.070972,0.098673,0.112919,3.412986,1.187054,1.567945,1.436314,1.204762,1.852413,5,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-02-01
1404,2,2,2021,0.01392,0.023276,0.026429,0.032468,0.053466,0.059673,0.077076,0.086218,3.41996,1.244111,1.326894,1.443421,1.27175,1.473134,28,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-02-02
1405,4,2,2021,0.010275,0.018516,0.021511,0.021991,0.03043,0.031479,0.044168,0.047198,2.203761,0.670242,1.024236,0.921014,0.699411,1.670365,14,15,15,0,0,15,0,0,0,0,0,0,0,0,14,0,0,15,0,0,13,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-02-04
1406,5,2,2021,0.056309,0.06816,0.070949,0.072301,0.081459,0.083129,0.096709,0.102314,1.375576,0.258627,0.655589,0.343732,0.260745,0.870909,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-02-05
1407,7,2,2021,0.020254,0.029494,0.032087,0.034313,0.045897,0.048184,0.064237,0.070359,1.808141,0.649899,1.220431,0.821141,0.659298,1.490028,69,69,69,0,0,69,0,0,0,0,0,0,0,0,69,0,0,69,0,0,69,69,69,0,0,0,0,0,0,0,69,69,69,69,69,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-02-07
1408,8,2,2021,0.02017,0.030273,0.033102,0.035565,0.047327,0.049869,0.066055,0.071971,1.620538,0.644657,1.197628,0.808241,0.655702,1.426425,60,60,60,0,0,60,0,0,0,0,0,0,0,0,60,0,0,60,0,0,60,60,60,0,0,0,0,0,0,0,60,60,60,60,60,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-02-08
1409,9,2,2021,0.035888,0.049432,0.054008,0.061324,0.084569,0.092752,0.119862,0.133597,2.18612,0.835703,1.262111,0.986775,0.824982,1.431966,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-02-09
1410,10,2,2021,0.040686,0.056505,0.062756,0.075847,0.11216,0.126744,0.163533,0.187403,3.131681,1.06756,1.378879,1.215035,1.059071,1.554293,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,827,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2021-02-10
